windows,avg_return,median_return,trimmed_mean_return,positive_pct,min_return,max_return,gross_median_return,gross_trimmed_mean_return,status,horizon_bars,smoothing_window,results_path,data_path
10,-0.26137893954185243,-0.24490519059558236,-0.2874221202417893,0.0,-0.4936698331363035,-0.0269903132424201,0.007440397995212,-0.053314968577036846,ok,12,6,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h12_s6/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
8,-0.3106920994484717,-0.3234427673262378,-0.33043930652794923,0.0,-0.3967450466779251,-0.1724616498921293,-0.1034543263792876,-0.1105676080769364,ok,12,8,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h12_s8/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
7,-0.21019448654506817,-0.22090741040359,-0.24772998956141187,0.14285714285714285,-0.317488542384725,0.0150185315529942,0.0236756340625219,-0.0023011195162179997,ok,12,12,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h12_s12/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
7,-0.013639747302107444,0.0566521546538505,-0.04226048064569976,0.7142857142857143,-0.3095245169025171,0.1580846527594464,0.2219924289685431,0.10658985350782409,ok,24,6,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h24_s6/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
8,-0.08067195632116067,-0.07190280252079125,-0.09906979723043159,0.125,-0.2297979656908148,0.0481129300437357,0.0739936182727727,0.04197365601609443,ok,24,8,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h24_s8/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
7,0.0393814552241236,0.0011630945463814,-0.010283774979780521,0.5714285714285714,-0.2702838851887233,0.3373728364475483,0.1587594242715462,0.14463317665977185,ok,24,12,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h24_s12/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
7,0.18268980417291972,0.1784721079429043,0.14786293956478927,0.8571428571428571,-0.0140109430515998,0.3916509918217021,0.2989775379896935,0.26369565004099255,ok,36,6,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h36_s6/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
8,0.05269119710861823,0.05271831919917665,0.02939550537674988,0.75,-0.1454424309355034,0.2157610392316966,0.15940526912301045,0.13379929291343853,ok,36,8,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h36_s8/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
7,0.07125417945271369,0.1077688494118589,0.019151118150154935,0.7142857142857143,-0.3462224937604522,0.3838725472680662,0.2210609805256052,0.12303732677269974,ok,36,12,/mnt/c/Users/joshr/Projects/Hybridyzer/results/grid/20251227_031252/h36_s12/models/training_results.csv,btcusd_5min_train_2017_2022.csv + btcusd_5min_val_2023.csv
